"qPCR_tag","Target","Ct","SD","Median","Calibration","Cage","Bee_exp","Extraction","Sample_ID","diet","Condition"
"MF14FH13","16S",21.5507532755534,0.427568570670931,21.75514793396,"C2019","H","F","F","F14FH13","P","Gi (P)"
"MF15FH14","16S",18.545612970988,0.0583898519614867,18.5210456848145,"C2019","H","F","F","F15FH14","P","Gi (P)"
"MF16FH15","16S",19.1353022257487,0.107698665257111,19.092342376709,"C2019","H","F","F","F16FH15","P","Gi (P)"
"MF17FH16","16S",18.6730550130208,0.0725786101820447,18.6452922821045,"C2019","H","F","F","F17FH16","P","Gi (P)"
"MF4FD2","16S",19.6860370635986,0.144439776906375,19.7050380706787,"C2019","D","F","F","F4FD2","P","Sn (P)"
"MF5FE2","16S",19.7163645426432,0.27876919710031,19.5935325622559,"C2019","E","F","F","F5FE2","S","Sn/Gi"
"MF6FE3","16S",18.8183962504069,0.344323562820969,18.8410091400146,"C2019","E","F","F","F6FE3","S","Sn/Gi"
"MF7FF3","16S",18.1444867451986,0.518560355022325,18.3436889648438,"C2019","F","F","F","F7FF3","P","Sn/Gi (P)"
"MF8FF6","16S",18.1737931569417,0.667089923356175,18.3336696624756,"C2019","F","F","F","F8FF6","P","Sn/Gi (P)"
"MF9FG2","16S",22.0643342336019,0.235226258994787,22.1792755126953,"C2019","G","F","F","F9FG2","S","Gi"
"MF10FG3","Actin",22.4377085367839,0.179318828998148,22.5017700195312,"C2019","G","F","F","F10FG3","S","Gi"
"MF11FG4","Actin",22.3123029073079,0.156043622815741,22.3933277130127,"C2019","G","F","F","F11FG4","S","Gi"
"MF12FG5","Actin",21.9584140777588,0.137515563898473,21.9671726226807,"C2019","G","F","F","F12FG5","S","Gi"
"MF13FH10","Actin",21.8419628143311,0.145069413577416,21.9080181121826,"C2019","H","F","F","F13FH10","P","Gi (P)"
"MF14FH13","Actin",22.7568028767904,0.331381634995076,22.9447536468506,"C2019","H","F","F","F14FH13","P","Gi (P)"
"MF15FH14","Actin",23.5162353515625,0.350435799957461,23.6300048828125,"C2019","H","F","F","F15FH14","P","Gi (P)"
"MF16FH15","Actin",22.8287525177002,0.449822854349831,22.9549369812012,"C2019","H","F","F","F16FH15","P","Gi (P)"
"MF17FH16","Actin",22.714038848877,0.290734612416837,22.773250579834,"C2019","H","F","F","F17FH16","P","Gi (P)"
"MF4FD2","Actin",22.5382792154948,0.397864189053572,22.4801082611084,"C2019","D","F","F","F4FD2","P","Sn (P)"
"MF5FE2","Actin",22.7644983927409,0.320815343336316,22.8819713592529,"C2019","E","F","F","F5FE2","S","Sn/Gi"
"MF6FE3","Actin",22.4638455708822,0.225798531632005,22.4021911621094,"C2019","E","F","F","F6FE3","S","Sn/Gi"
"MF7FF3","Actin",22.3768043518066,0.625603265323863,22.3614826202393,"C2019","F","F","F","F7FF3","P","Sn/Gi (P)"
"MF8FF6","Actin",22.4949836730957,0.739472494698835,22.909610748291,"C2019","F","F","F","F8FF6","P","Sn/Gi (P)"
"MF9FG2","Actin",22.020715713501,0.763790012546093,22.275146484375,"C2019","G","F","F","F9FG2","S","Gi"
"PH10BE10","16S",17.3135604858398,0.463694337992629,17.2475986480713,"C2019","E","B","H","H10BE10","S","Sn/Gi"
"PH11BE11","16S",19.1257902781169,0.207454425773217,19.0435733795166,"C2019","E","B","H","H11BE11","S","Sn/Gi"
"PH12BF3","16S",17.2226117451986,0.284505800265291,17.1424350738525,"C2019","F","B","H","H12BF3","P","Sn/Gi (P)"
"PH13BF8","16S",18.0216134389242,0.874620326441551,18.5125293731689,"C2019","F","B","H","H13BF8","P","Sn/Gi (P)"
"PH14BF9","16S",17.1330318450928,0.309774830323555,17.242223739624,"C2019","F","B","H","H14BF9","P","Sn/Gi (P)"
"PH1BA2","16S",30.2095928192139,0.114296438139006,30.1534175872803,"C2019","A","B","H","H1BA2","S","MD"
"PH2BA3","16S",NA,0.116303379473051,30.7202224731445,"C2019","A","B","H","H2BA3","S","MD"
"PH3BB4","16S",25.404468536377,0.461580301012773,25.4342079162598,"C2019","B","B","H","H3BB4","P","MD (P)"
"PH4BB7","16S",25.8948472340902,0.0630087130402218,25.8962001800537,"C2019","B","B","H","H4BB7","P","MD (P)"
"PH5BC1","16S",19.2304242451986,0.332747273526561,19.1065273284912,"C2019","C","B","H","H5BC1","S","Sn"
"PH6BC4","16S",18.9732265472412,0.71888236917287,18.9158668518066,"C2019","C","B","H","H6BC4","S","Sn"
"PH7BD7","16S",17.5005531311035,0.294740549068279,17.5323390960693,"C2019","D","B","H","H7BD7","P","Sn (P)"
"PH8BD8","16S",18.9757391611735,0.163736223196378,18.9739284515381,"C2019","D","B","H","H8BD8","P","Sn (P)"
"PH9BE9","16S",17.1276563008626,0.249376067284567,17.0900650024414,"C2019","E","B","H","H9BE9","S","Sn/Gi"
"PH10BE10","Actin",22.6080500284831,0.336627352478737,22.7973899841309,"C2019","E","B","H","H10BE10","S","Sn/Gi"
"PH11BE11","Actin",21.6630306243896,0.58583576454466,21.8013687133789,"C2019","E","B","H","H11BE11","S","Sn/Gi"
"PH12BF3","Actin",22.358549118042,0.352397049131312,22.3016910552979,"C2019","F","B","H","H12BF3","P","Sn/Gi (P)"
"PH13BF8","Actin",23.3345534006755,0.284538656709162,23.1837368011475,"C2019","F","B","H","H13BF8","P","Sn/Gi (P)"
"PH14BF9","Actin",22.3519077301025,0.376426291172223,22.1881084442139,"C2019","F","B","H","H14BF9","P","Sn/Gi (P)"
"PH1BA2","Actin",23.1448605855306,0.181988439282746,23.2427749633789,"C2019","A","B","H","H1BA2","S","MD"
"PH2BA3","Actin",21.9942576090495,0.0875767139889842,21.9561309814453,"C2019","A","B","H","H2BA3","S","MD"
"PH3BB4","Actin",22.2701485951742,0.475481130557331,22.0075283050537,"C2019","B","B","H","H3BB4","P","MD (P)"
"PH4BB7","Actin",22.1951592763265,0.311671319047121,22.2779541015625,"C2019","B","B","H","H4BB7","P","MD (P)"
"PH5BC1","Actin",22.2760906219482,0.291697619487595,22.3161239624023,"C2019","C","B","H","H5BC1","S","Sn"
"PH6BC4","Actin",22.7706502278646,0.531930457901813,22.5767784118652,"C2019","C","B","H","H6BC4","S","Sn"
"PH7BD7","Actin",22.3928298950195,0.598526774008418,22.0697154998779,"C2019","D","B","H","H7BD7","P","Sn (P)"
"PH8BD8","Actin",22.483559290568,0.1712787269638,22.5644226074219,"C2019","D","B","H","H8BD8","P","Sn (P)"
"PH9BE9","Actin",22.4008026123047,0.170656459608157,22.3120021820068,"C2019","E","B","H","H9BE9","S","Sn/Gi"
"PA10FH4","Ga",25.46071434021,0.106128429570062,25.4520931243896,"C2019","H","F","A","A10FH4","P","Gi (P)"
"PA11EF5","Ga",32.3273754119873,6.06659403665155,34.9214363098145,"C2019","F","E","A","A11EF5","P","Sn/Gi (P)"
"PA12FF5","Ga",28.8542048136393,7.01067671188124,24.9744625091553,"C2019","F","F","A","A12FF5","P","Sn/Gi (P)"
"PA13FG1","Ga",24.8569316864014,0.629289403277671,24.9843730926514,"C2019","G","F","A","A13FG1","S","Gi"
"PA15EH9","Ga",25.5453084309896,0.781097510777431,25.1701278686523,"C2019","H","E","A","A15EH9","P","Gi (P)"
"PA1EC8","Ga",31.7923571268717,1.02386010512405,32.181583404541,"C2019","C","E","A","A1EC8","S","Sn"
"PA2DG2","Ga",28.2709770202637,6.60637877749012,24.8952369689941,"C2019","G","D","A","A2DG2","S","Gi"
"PA3EG6","Ga",30.9839522043864,1.0779779660022,31.4020557403564,"C2019","G","E","A","A3EG6","S","Gi"
"PA4ED3","Ga",NA,0,37.5340805053711,"C2019","D","E","A","A4ED3","P","Sn (P)"
"PA5EA4","Ga",NA,0,35.7448501586914,"C2019","A","E","A","A5EA4","S","MD"
"PA6FC5","Ga",NA,0,NA,"C2019","C","F","A","A6FC5","S","Sn"
"PA7EG1","Ga",27.8370469411214,6.93847420795683,24.2063388824463,"C2019","G","E","A","A7EG1","S","Gi"
"PA8FE1","Ga",23.8900082906087,0.232022306394127,23.9511775970459,"C2019","E","F","A","A8FE1","S","Sn/Gi"
"PA9DG8","Ga",25.5278053283691,0.562115180624479,25.5193099975586,"C2019","G","D","A","A9DG8","S","Gi"
"PA10FH4","Sa",37.2841110229492,1.00927435041443,36.9496650695801,"C2019","H","F","A","A10FH4","P","Gi (P)"
"PA11EF5","Sa",17.9571676254272,0.84029486857843,17.9571676254272,"C2019","F","E","A","A11EF5","P","Sn/Gi (P)"
"PA12FF5","Sa",17.685993830363,0.180621381401963,17.789478302002,"C2019","F","F","A","A12FF5","P","Sn/Gi (P)"
"PA13FG1","Sa",32.5664285024007,1.09261184416886,33.1608734130859,"C2019","G","F","A","A13FG1","S","Gi"
"PA15EH9","Sa",34.9550692240397,0.295513683355729,35.0478668212891,"C2019","H","E","A","A15EH9","P","Gi (P)"
"PA1EC8","Sa",33.5765724182129,0,33.5765724182129,"C2019","C","E","A","A1EC8","S","Sn"
"PA2DG2","Sa",38.9658145904541,0.187946621676388,38.9658145904541,"C2019","G","D","A","A2DG2","S","Gi"
"PA3EG6","Sa",37.449146270752,0,37.449146270752,"C2019","G","E","A","A3EG6","S","Gi"
"PA4ED3","Sa",16.8810545603434,0.242718200221617,16.9501838684082,"C2019","D","E","A","A4ED3","P","Sn (P)"
"PA5EA4","Sa",38.0882924397786,0.523779398767057,38.1771697998047,"C2019","A","E","A","A5EA4","S","MD"
"PA6FC5","Sa",19.0839932759603,0.17164425552956,19.1042022705078,"C2019","C","F","A","A6FC5","S","Sn"
"PA7EG1","Sa",NA,0,NA,"C2019","G","E","A","A7EG1","S","Gi"
"PA8FE1","Sa",19.9649906158447,0.12747576837676,19.9243335723877,"C2019","E","F","A","A8FE1","S","Sn/Gi"
"PA9DG8","Sa",39.0297508239746,0,39.0297508239746,"C2019","G","D","A","A9DG8","S","Gi"
"QA16EH4","Ga",20.402089436849,0.374612042428943,20.5170936584473,"C2019","H","E","A","A16EH4","P","Gi (P)"
"QA17DA6","Ga",NA,0,39.5022621154785,"C2019","A","D","A","A17DA6","S","MD"
"QA18DB9","Ga",NA,0,NA,"C2019","B","D","A","A18DB9","P","MD (P)"
"QA19FG6","Ga",21.4971205393473,0.448847494674318,21.2849826812744,"C2019","G","F","A","A19FG6","S","Gi"
"QA20FD6","Ga",NA,0,37.7561683654785,"C2019","D","F","A","A20FD6","P","Sn (P)"
"QA21DH3","Ga",24.6025854746501,0.607702254462803,24.7541275024414,"C2019","H","D","A","A21DH3","P","Gi (P)"
"QA22DH7","Ga",22.8861071268717,0.694078091574451,22.9950370788574,"C2019","H","D","A","A22DH7","P","Gi (P)"
"QA23EB2","Ga",NA,0.989324776213799,38.291919708252,"C2019","B","E","A","A23EB2","P","MD (P)"
"QA24FH9","Ga",18.8917287190755,0.559903035678442,18.9953842163086,"C2019","H","F","A","A24FH9","P","Gi (P)"
"QB1CE7","Ga",22.9285990397135,1.04606539402532,23.434154510498,"C2019","E","C","B","B1CE7","S","Sn/Gi"
"QB2AD6","Ga",NA,0.762710302071821,37.5627746582031,"C2019","D","A","B","B2AD6","P","Sn (P)"
"QB3CF2","Ga",23.3378779093424,0.914687982685222,23.1387119293213,"C2019","F","C","B","B3CF2","P","Sn/Gi (P)"
"QB4BB3","Ga",NA,1.2894857268455,38.2409439086914,"C2019","B","B","B","B4BB3","P","MD (P)"
"QB5AB5","Ga",NA,0.462355125968817,38.9463539123535,"C2019","B","A","B","B5AB5","P","MD (P)"
"QA16EH4","Sa",35.8446502685547,0.695217409523024,35.724609375,"C2019","H","E","A","A16EH4","P","Gi (P)"
"QA17DA6","Sa",37.8347625732422,0,37.8347625732422,"C2019","A","D","A","A17DA6","S","MD"
"QA18DB9","Sa",38.2292086283366,0.83376816492587,38.6622886657715,"C2019","B","D","A","A18DB9","P","MD (P)"
"QA19FG6","Sa",34.956116994222,1.18327308497303,34.6505241394043,"C2019","G","F","A","A19FG6","S","Gi"
"QA20FD6","Sa",16.826291402181,0.226236629746674,16.8064346313477,"C2019","D","F","A","A20FD6","P","Sn (P)"
"QA21DH3","Sa",NA,0,38.5831451416016,"C2019","H","D","A","A21DH3","P","Gi (P)"
"QA22DH7","Sa",NA,0.734334398665916,38.7882347106934,"C2019","H","D","A","A22DH7","P","Gi (P)"
"QA23EB2","Sa",37.8357963562012,1.41859413721992,37.8357963562012,"C2019","B","E","A","A23EB2","P","MD (P)"
"QA24FH9","Sa",NA,0.317842534437387,38.920804977417,"C2019","H","F","A","A24FH9","P","Gi (P)"
"QB1CE7","Sa",17.9250621795654,0.816209334163522,18.3836784362793,"C2019","E","C","B","B1CE7","S","Sn/Gi"
"QB2AD6","Sa",17.3483072916667,0.117948026594385,17.2943744659424,"C2019","D","A","B","B2AD6","P","Sn (P)"
"QB3CF2","Sa",17.7097409566243,0.64091193318644,18.0461177825928,"C2019","F","C","B","B3CF2","P","Sn/Gi (P)"
"QB4BB3","Sa",30.2138957977295,0.724505111572215,30.4204063415527,"C2019","B","B","B","B4BB3","P","MD (P)"
"QB5AB5","Sa",33.651357014974,0.077224254072777,33.6281127929688,"C2019","B","A","B","B5AB5","P","MD (P)"
"RB10BC2","Ga",NA,1.33388299822651,37.6950035095215,"C2019","C","B","B","B10BC2","S","Sn"
"RB11CD9","Ga",NA,1.30103882170291,38.1273975372314,"C2019","D","C","B","B11CD9","P","Sn (P)"
"RB12BE5","Ga",21.8540681203206,0.188030336276445,21.8137741088867,"C2019","E","B","B","B12BE5","S","Sn/Gi"
"RB13AA2","Ga",NA,0,39.7807159423828,"C2019","A","A","B","B13AA2","S","MD"
"RB14AE3","Ga",20.7296447753906,2.10140803100069,21.7304515838623,"C2019","E","A","B","B14AE3","S","Sn/Gi"
"RB15BF7","Ga",22.4718360900879,0.371423773592611,22.6382141113281,"C2019","F","B","B","B15BF7","P","Sn/Gi (P)"
"RB16BA1","Ga",NA,0.57750488484076,39.1287860870361,"C2019","A","B","B","B16BA1","S","MD"
"RB17AC7","Ga",NA,0,39.6953010559082,"C2019","C","A","B","B17AC7","S","Sn"
"RB18CB5","Ga",NA,0,NA,"C2019","B","C","B","B18CB5","P","MD (P)"
"RB6CC10","Ga",NA,0,37.4286499023438,"C2019","C","C","B","B6CC10","S","Sn"
"RB7BD6","Ga",NA,0,36.3428649902344,"C2019","D","B","B","B7BD6","P","Sn (P)"
"RB8AF8","Ga",21.6281185150146,0.544400831736123,21.7839622497559,"C2019","F","A","B","B8AF8","P","Sn/Gi (P)"
"RB9CA5","Ga",NA,0,36.8565940856934,"C2019","A","C","B","B9CA5","S","MD"
"RC1EB8","Ga",NA,0,NA,"C2019","B","E","C","C1EB8","P","MD (P)"
"RB10BC2","Sa",19.1338926951091,0.187191965237231,19.1237316131592,"C2019","C","B","B","B10BC2","S","Sn"
"RB11CD9","Sa",19.7373288472493,0.954685174695225,19.7335243225098,"C2019","D","C","B","B11CD9","P","Sn (P)"
"RB12BE5","Sa",16.0085175832113,1.11625918893696,15.8449001312256,"C2019","E","B","B","B12BE5","S","Sn/Gi"
"RB13AA2","Sa",34.2242889404297,0.825499022045349,34.1322059631348,"C2019","A","A","B","B13AA2","S","MD"
"RB14AE3","Sa",19.2981274922689,0.36841908028544,19.4564819335938,"C2019","E","A","B","B14AE3","S","Sn/Gi"
"RB15BF7","Sa",19.6355311075846,0.138831784888144,19.5953216552734,"C2019","F","B","B","B15BF7","P","Sn/Gi (P)"
"RB16BA1","Sa",35.2388483683268,1.00561385814444,34.8955154418945,"C2019","A","B","B","B16BA1","S","MD"
"RB17AC7","Sa",15.9924529393514,0.413779430810172,15.8921461105347,"C2019","C","A","B","B17AC7","S","Sn"
"RB18CB5","Sa",35.4160321553548,0.242023835277236,35.481876373291,"C2019","B","C","B","B18CB5","P","MD (P)"
"RB6CC10","Sa",17.8276023864746,0.53093550902873,17.8531932830811,"C2019","C","C","B","B6CC10","S","Sn"
"RB7BD6","Sa",18.2816683451335,0.882977415062662,17.794900894165,"C2019","D","B","B","B7BD6","P","Sn (P)"
"RB8AF8","Sa",18.3391710917155,0.424641260825088,18.5568027496338,"C2019","F","A","B","B8AF8","P","Sn/Gi (P)"
"RB9CA5","Sa",35.4842656453451,0.366659014132432,35.2807464599609,"C2019","A","C","B","B9CA5","S","MD"
"RC1EB8","Sa",35.7493915557861,4.68852332428404,35.7493915557861,"C2019","B","E","C","C1EB8","P","MD (P)"
"SC10EA6","Ga",NA,0.29977805799083,38.500560760498,"C2019","A","E","C","C10EA6","S","MD"
"SC11EE1","Ga",23.2117226918538,0.0939822010627935,23.1895046234131,"C2019","E","E","C","C11EE1","S","Sn/Gi"
"SC12EG9","Ga",23.0321439107259,0.360212744954916,22.9550399780273,"C2019","G","E","C","C12EG9","S","Gi"
"SC13EH6","Ga",20.6055488586426,0.686329756318055,20.8187408447266,"C2019","H","E","C","C13EH6","P","Gi (P)"
"SC14EC4","Ga",NA,0,NA,"C2019","C","E","C","C14EC4","S","Sn"
"SC15EB5","Ga",34.2400716145833,0.211881701654025,34.2173042297363,"C2019","B","E","C","C15EB5","P","MD (P)"
"SC2EG5","Ga",20.9765783945719,0.302260195470344,21.0916728973389,"C2019","G","E","C","C2EG5","S","Gi"
"SC3EF10","Ga",24.3632151285807,0.520953705876324,24.4485740661621,"C2019","F","E","C","C3EF10","P","Sn/Gi (P)"
"SC4EE5","Ga",22.2136980692546,0.466800529644852,21.9859790802002,"C2019","E","E","C","C4EE5","S","Sn/Gi"
"SC5ED5","Ga",NA,0,NA,"C2019","D","E","C","C5ED5","P","Sn (P)"
"SC6EC7","Ga",NA,0,NA,"C2019","C","E","C","C6EC7","S","Sn"
"SC7EA2","Ga",NA,0,39.3774871826172,"C2019","A","E","C","C7EA2","S","MD"
"SC8EH15","Ga",23.7516409556071,0.962193201947802,23.2131080627441,"C2019","H","E","C","C8EH15","P","Gi (P)"
"SC9ED7","Ga",NA,0.531767799186314,38.81955909729,"C2019","D","E","C","C9ED7","P","Sn (P)"
"SC10EA6","Sa",34.1431617736816,0.457659782684853,33.9517517089844,"C2019","A","E","C","C10EA6","S","MD"
"SC11EE1","Sa",18.4012641906738,0.341444967742863,18.3427867889404,"C2019","E","E","C","C11EE1","S","Sn/Gi"
"SC12EG9","Sa",35.2639249165853,1.14692201663677,35.5380706787109,"C2019","G","E","C","C12EG9","S","Gi"
"SC13EH6","Sa",35.0656598409017,0.0895059296528342,35.0458183288574,"C2019","H","E","C","C13EH6","P","Gi (P)"
"SC14EC4","Sa",16.4416433970133,0.752241039697913,16.7808418273926,"C2019","C","E","C","C14EC4","S","Sn"
"SC15EB5","Sa",37.1689198811849,0.215574650983658,37.2369995117188,"C2019","B","E","C","C15EB5","P","MD (P)"
"SC2EG5","Sa",38.243200302124,0.620291016749868,38.243200302124,"C2019","G","E","C","C2EG5","S","Gi"
"SC3EF10","Sa",19.6238390604655,0.0394265249426801,19.6376342773438,"C2019","F","E","C","C3EF10","P","Sn/Gi (P)"
"SC4EE5","Sa",16.7300624847412,0.113510234026729,16.6717567443848,"C2019","E","E","C","C4EE5","S","Sn/Gi"
"SC5ED5","Sa",16.4261468251546,0.751682457754968,16.5319442749023,"C2019","D","E","C","C5ED5","P","Sn (P)"
"SC6EC7","Sa",16.6512018839518,0.156343789205341,16.5876426696777,"C2019","C","E","C","C6EC7","S","Sn"
"SC7EA2","Sa",35.2145792643229,0.552811564553635,35.202091217041,"C2019","A","E","C","C7EA2","S","MD"
"SC8EH15","Sa",32.4255015055339,0.268065071312534,32.5380249023438,"C2019","H","E","C","C8EH15","P","Gi (P)"
"SC9ED7","Sa",17.7486756642659,0.493056919782968,17.6237945556641,"C2019","D","E","C","C9ED7","P","Sn (P)"
"TC16EF6","Ga",24.9814408620199,0.45912308527091,24.9771938323975,"C2019","F","E","C","C16EF6","P","Sn/Gi (P)"
"TD10FE5","Ga",25.8789882659912,0.866187719081842,25.6719779968262,"C2019","E","F","D","D10FE5","S","Sn/Gi"
"TD11FG10","Ga",23.8864116668701,0.112096026231194,23.8774318695068,"C2019","G","F","D","D11FG10","S","Gi"
"TD12FF2","Ga",20.6370105743408,0.901281061839683,20.623327255249,"C2019","F","F","D","D12FF2","P","Sn/Gi (P)"
"TD13FF4","Ga",23.2472610473633,0.203754740729013,23.3488826751709,"C2019","F","F","D","D13FF4","P","Sn/Gi (P)"
"TD1FD3","Ga",NA,0,NA,"C2019","D","F","D","D1FD3","P","Sn (P)"
"TD2FC2","Ga",NA,0,39.0171318054199,"C2019","C","F","D","D2FC2","S","Sn"
"TD3FE4","Ga",25.6549828847249,0.292338509584524,25.7838306427002,"C2019","E","F","D","D3FE4","S","Sn/Gi"
"TD4FG16","Ga",25.1459197998047,0.185946993035458,25.0845222473145,"C2019","G","F","D","D4FG16","S","Gi"
"TD5FF1","Ga",22.1736036936442,0.472958690206796,21.9491920471191,"C2019","F","F","D","D5FF1","P","Sn/Gi (P)"
"TD6FG9","Ga",24.3560625712077,0.212929083169228,24.2787036895752,"C2019","G","F","D","D6FG9","S","Gi"
"TD7FC3","Ga",NA,0.600908629070266,37.1711883544922,"C2019","C","F","D","D7FC3","S","Sn"
"TD8FG17","Ga",21.1017271677653,0.611768849558726,21.2335319519043,"C2019","G","F","D","D8FG17","S","Gi"
"TD9FD4","Ga",NA,0,37.4294128417969,"C2019","D","F","D","D9FD4","P","Sn (P)"
"TC16EF6","Sa",19.3445771535238,0.38644632404078,19.5580196380615,"C2019","F","E","C","C16EF6","P","Sn/Gi (P)"
"TD10FE5","Sa",20.2821343739827,0.2874130618975,20.3308048248291,"C2019","E","F","D","D10FE5","S","Sn/Gi"
"TD11FG10","Sa",30.0332597096761,0.192888124424886,30.130786895752,"C2019","G","F","D","D11FG10","S","Gi"
"TD12FF2","Sa",17.1609903971354,0.506521243981104,17.167610168457,"C2019","F","F","D","D12FF2","P","Sn/Gi (P)"
"TD13FF4","Sa",17.8613764444987,0.975233913581502,17.9361839294434,"C2019","F","F","D","D13FF4","P","Sn/Gi (P)"
"TD1FD3","Sa",19.5949020385742,0.499057146517034,19.6344108581543,"C2019","D","F","D","D1FD3","P","Sn (P)"
"TD2FC2","Sa",20.2442175547282,0.290979037638705,20.3128414154053,"C2019","C","F","D","D2FC2","S","Sn"
"TD3FE4","Sa",21.077320098877,0.0960475415679539,21.1184539794922,"C2019","E","F","D","D3FE4","S","Sn/Gi"
"TD4FG16","Sa",36.6149152119954,0.778952088525562,36.4040603637695,"C2019","G","F","D","D4FG16","S","Gi"
"TD5FF1","Sa",20.3616142272949,0.074350540323551,20.3450088500977,"C2019","F","F","D","D5FF1","P","Sn/Gi (P)"
"TD6FG9","Sa",33.8155657450358,0.434725816976213,34.0295715332031,"C2019","G","F","D","D6FG9","S","Gi"
"TD7FC3","Sa",18.8349361419678,0.212415955327639,18.8087882995605,"C2019","C","F","D","D7FC3","S","Sn"
"TD8FG17","Sa",33.3246192932129,0.494830327761371,33.5311317443848,"C2019","G","F","D","D8FG17","S","Gi"
"TD9FD4","Sa",18.6152089436849,0.446889308349211,18.4820213317871,"C2019","D","F","D","D9FD4","P","Sn (P)"
"UD14FG11","Ga",23.1517372131348,1.01428358249194,23.6961498260498,"C2019","G","F","D","D14FG11","S","Gi"
"UD15FC4","Ga",NA,0.397557978204065,37.2410087585449,"C2019","C","F","D","D15FC4","S","Sn"
"UD16FD5","Ga",NA,0,39.998908996582,"C2019","D","F","D","D16FD5","P","Sn (P)"
"UD17FG18","Ga",30.6177209218343,1.27883681898923,31.2610874176025,"C2019","G","F","D","D17FG18","S","Gi"
"UD18FE6","Ga",27.023930867513,1.22211575596966,26.5710525512695,"C2019","E","F","D","D18FE6","S","Sn/Gi"
"UE1DG10","Ga",24.2382119496663,0.0540841781780098,24.2220649719238,"C2019","G","D","E","E1DG10","S","Gi"
"UE2CE2","Ga",24.2657279968262,1.26688765180242,24.2174377441406,"C2019","E","C","E","E2CE2","S","Sn/Gi"
"UE2CE9","Ga",23.6694730122884,1.9103978811253,23.0067348480225,"C2019","E","C","E","E2CE9","S","Sn/Gi"
"UE4DG1","Ga",20.7178014119466,1.57081904741789,21.4634075164795,"C2019","G","D","E","E4DG1","S","Gi"
"UE5CF4","Ga",24.0168253580729,0.362459200245343,23.9511528015137,"C2019","F","C","E","E5CF4","P","Sn/Gi (P)"
"UE6CB4","Ga",NA,1.06294938189773,38.5333251953125,"C2019","B","C","E","E6CB4","P","MD (P)"
"UE7CD3","Ga",NA,0.299160096990997,37.1290397644043,"C2019","D","C","E","E7CD3","P","Sn (P)"
"UE8DA5","Ga",25.641487121582,0.446306902644257,25.7078952789307,"C2019","A","D","E","E8DA5","S","MD"
"UE9DG7","Ga",21.7472375233968,0.312012617006172,21.8130683898926,"C2019","G","D","E","E9DG7","S","Gi"
"UD14FG11","Sa",29.1078465779622,0.242055519921902,29.05539894104,"C2019","G","F","D","D14FG11","S","Gi"
"UD15FC4","Sa",18.7328014373779,0.194452795656953,18.6774501800537,"C2019","C","F","D","D15FC4","S","Sn"
"UD16FD5","Sa",17.7321510314941,0.718917801366746,17.7070770263672,"C2019","D","F","D","D16FD5","P","Sn (P)"
"UD17FG18","Sa",26.2067515055339,0.207144180705672,26.2602005004883,"C2019","G","F","D","D17FG18","S","Gi"
"UD18FE6","Sa",19.8044662475586,0.553485925188742,19.6412487030029,"C2019","E","F","D","D18FE6","S","Sn/Gi"
"UE1DG10","Sa",30.1390838623047,0.333835297591446,30.3058967590332,"C2019","G","D","E","E1DG10","S","Gi"
"UE2CE2","Sa",19.1858240763346,0.630640483328551,19.4838981628418,"C2019","E","C","E","E2CE2","S","Sn/Gi"
"UE2CE9","Sa",18.7067941029867,0.163079903983325,18.7118511199951,"C2019","E","C","E","E2CE9","S","Sn/Gi"
"UE4DG1","Sa",32.0835596720378,0.201593077179994,32.0429992675781,"C2019","G","D","E","E4DG1","S","Gi"
"UE5CF4","Sa",16.9696254730225,0.441331497455353,17.146879196167,"C2019","F","C","E","E5CF4","P","Sn/Gi (P)"
"UE6CB4","Sa",30.6252466837565,0.449940777488892,30.4979133605957,"C2019","B","C","E","E6CB4","P","MD (P)"
"UE7CD3","Sa",18.902250289917,0.153544708942424,18.8880081176758,"C2019","D","C","E","E7CD3","P","Sn (P)"
"UE8DA5","Sa",34.1757113138835,0.066287256811057,34.1541481018066,"C2019","A","D","E","E8DA5","S","MD"
"UE9DG7","Sa",37.4684003194173,0.459409692333971,37.4597549438477,"C2019","G","D","E","E9DG7","S","Gi"
"VE10CC5","Ga",NA,0,37.5474319458008,"C2019","C","C","E","E10CC5","S","Sn"
"VE11DH9","Ga",25.4648660024007,0.517672184961628,25.7403221130371,"C2019","H","D","E","E11DH9","P","Gi (P)"
"VE12CE1","Ga",21.1903629302979,0.41464242042799,21.2123355865479,"C2019","E","C","E","E12CE1","S","Sn/Gi"
"VE13CF7","Ga",25.8785743713379,0.0791689060073763,25.843282699585,"C2019","F","C","E","E13CF7","P","Sn/Gi (P)"
"VE14DA7","Ga",35.3512687683105,0.455747069781673,35.3718452453613,"C2019","A","D","E","E14DA7","S","MD"
"VE15DH10","Ga",19.1897500356038,0.0605395326785849,19.2164859771729,"C2019","H","D","E","E15DH10","P","Gi (P)"
"VE16CA2","Ga",NA,0,NA,"C2019","A","C","E","E16CA2","S","MD"
"VE17CF8","Ga",21.595022837321,0.0995852403456313,21.5675601959229,"C2019","F","C","E","E17CF8","P","Sn/Gi (P)"
"VE18DG4","Ga",24.9470017751058,0.22620025643842,24.8400917053223,"C2019","G","D","E","E18DG4","S","Gi"
"VE19CF5","Ga",21.417329788208,0.270838844547994,21.5721549987793,"C2019","F","C","E","E19CF5","P","Sn/Gi (P)"
"VE20DB1","Ga",NA,0.924134053985876,37.5558013916016,"C2019","B","D","E","E20DB1","P","MD (P)"
