NAME;IMAGEFILE;ROI_NUM;19F ;12C2 ;13C 12C ;14N 12C ;31P ;32S ;SE;13C 12C /12C2;ER-13C 12C /12C2;CHSQ1;TOTNUM1;TOTDEN1;STD1;NPIX;ROIAREA;ROIDIAM;ROIX;ROIY;ROI_XSTG;ROI_YSTG;14N 13C ;14N 13C /14N 12C;ER-14N 13C /14N 12C;CHSQ2;TOTNUM2;TOTDEN2;STD2;Sample;Experiment;Lm_number;Date acquired;Batch;Date Loaded;Type;Time;Label;Tissue;ratio_14N13c;delta_14N13c;atpercent_14N13c
ROI2;ElChazli-Dec-2021_42.im;2;177.9646;30349.18;1445.772;32826.42;0.8408983;226.2733;24389.89;0.04763791;8.863879e-05;1.863311;165173;6870570;1;4186;39.88887;7.126576;135;154;-313;14263;789.1687;0.02404065;5.985982e-05;0.1452118;302600;6352084;1;48_13C;Replicate August;Lm_42;160222;F;170222;C1;48;13C;Epithelium;2.11785211202465;1136.16601666347;2.34762718881077
ROI2;ElChazli-Dec-2021_43.im;2;249.4195;40814.03;1953.125;33289.68;2.635998;384.3629;29629.06;0.04785426;6.697458e-05;1.515697;221099;9118043;1;5478;52.20049;8.152529;120;103;-308;14262;807.2253;0.02424851;5.219086e-05;3.247278;534961;11178960;1;48_13C;Replicate August;Lm_43;160222;F;170222;C1;48;13C;Epithelium;2.15088999096127;1154.63571146056;2.36744447303257
ROI2;ElChazli-Dec-2021_44.im;2;1595.728;10549.14;562.0889;28053.77;0.1795186;59.39617;11415.71;0.05328292;0.0001473284;0.8964077;193136;6875978;1;4902;46.71172;7.712017;118;215;833;-10973;787.9886;0.02808851;6.480558e-05;1.358315;137768;2585594;1;24_13C;Replicate August;Lm_44;160222;F;170222;C1;24;13C;Epithelium;2.50469130650345;1495.84435199181;2.73211010094232
ROI2;ElChazli-Dec-2021_45.im;2;988.0828;24790.19;1249.26;26798.9;0.9011495;160.6575;12576.82;0.05039331;9.908155e-05;1.368352;151818;5828761;1;4350;41.45165;7.264838;129;213;786;-11001;698.0138;0.02604636;6.77125e-05;0.8691218;271714;5391867;1;24_13C;Replicate August;Lm_45;160222;F;170222;C1;24;13C;Epithelium;2.3278749474926;1314.38622041345;2.53851688621143
ROI2;ElChazli-Dec-2021_46.im;2;309.9352;51891.35;1154.015;37209.44;1.862576;314.879;39826.84;0.02223906;4.351162e-05;1.252537;97008;8610264;1;4628;44.10074;7.493384;162;75;2571;15750;419.2221;0.01126655;3.637643e-05;0.3718988;267039;12007660;1;48_12C;Replicate August;Lm_46;160222;F;170222;C1;48;12C;Epithelium;0.999319686860821;1.10526275453338;1.1141031240651
ROI2;ElChazli-Dec-2021_47.im;2;297.1082;33423.05;986.0993;22317.9;2.606251;183.8586;26802.37;0.02950357;4.433459e-05;1.010184;162375;10318680;1;9247;88.11572;10.59209;133;115;-13943;1324;351.195;0.01573602;3.935735e-05;0.730533;455923;15453150;1;56_13C;Replicate August;Lm_47;160222;F;170222;C1;56;13C;Epithelium;1.39305386125782;398.24635197204;1.54922373389851
ROI2;ElChazli-Dec-2021_48.im;2;271.3153;56480.12;1677.141;36952.47;4.060236;277.9565;36583.66;0.02969435;4.543015e-05;2.654268;152661;9692633;1;5246;49.98973;7.978026;118;191;-13951;1323;582.0092;0.01575021;4.062709e-05;0.3058677;439914;14814740;1;56_13C;Replicate August;Lm_48;160223;F;170222;C1;56;13C;Epithelium;1.3926272203266;399.507224526504;1.55059884246376
ROI2;ElChazli-Dec-2021_49.im;2;255.1336;49203.07;1551.595;29982.98;3.190284;262.0121;25525.22;0.03153452;5.17357e-05;1.06093;123003;7405797;1;4940;47.07383;7.741851;125;228;-13821;1437;497.9879;0.01660902;4.774886e-05;0.5172572;383244;12153160;1;56_13C;Replicate August;Lm_49;160223;F;170222;C1;56;13C;Epithelium;1.46663193401974;475.818003842818;1.63376668888523
ROI2;ElChazli-Dec-2021_5.im;2;800.6251;14466.25;1578.75;43317.5;0;63.75;39038.75;0.1091333;0.002286823;0.8884927;5065;69308;1;32;0.3049317;0.623098;121;85;-404;14207;3165.625;0.07307959;0.001063708;1.098893;2526;23146;1;48_13C;Replicate August;Lm_5;91221;B;221221;B1;48;13C;Wkb2;6.46942453844894;5493.59050897955;6.81026716684818
ROI2;ElChazli-Dec-2021_50.im;2;278.2517;55833.38;1253.118;34748.39;2.078049;305.8185;33427.5;0.02244389;2.83188e-05;0.6429592;201525;17808550;1;10250;97.67342;11.15176;127;122;2566;15746;393.2195;0.01131619;2.535008e-05;2.029488;642223;28614610;1;48_12C;Replicate August;Lm_50;160223;F;170222;C1;48;12C;Epithelium;1.00055349591023;5.51609528473418;1.11895700167063
ROI2;ElChazli-Dec-2021_6.im;2;880;16501.82;617.2728;51210.45;2.272727;57.72727;42859.54;0.03740635;0.001033879;1.68907;2460;112663;1;44;0.419281;0.7306471;58;128;-14925;15094;1118.182;0.02183503;0.0004450171;0.5119272;1358;36304;1;72_13C;Replicate August;Lm_6;91221;B;221221;B1;72;13C;Wkb2;1.95049492568298;940.18252662999;2.1368454654041
ROI2;ElChazli-Dec-2021_7.im;2;1195.372;16521.65;674.3802;59053.22;4.297521;82.31405;1076.694;0.04081796;0.0009219846;1.218013;4170;178636;1;55;0.5241013;0.8168883;44;115;-14923;15092;1378.512;0.02334356;0.0003656872;0.3788986;2040;49978;1;72_13C;Replicate August;Lm_7;91221;B;221221;B1;72;13C;Wkb2;2.08548841140215;1074.22509707286;2.28110622412742
ROI2;ElChazli-Dec-2021_8.im;2;1145.022;16766.23;716.0173;56029.44;3.463204;79.22078;1076.623;0.04270591;0.001072263;1.158221;3054;129428;1;42;0.4002228;0.7138484;61;69;-14933;15184;1322.078;0.02359613;0.0004319869;0.7974606;1654;38730;1;72_13C;Replicate August;Lm_8;91221;B;221221;B1;72;13C;Wkb2;2.1007819573774;1096.6675622653;2.30521884355354
ROI2;ElChazli-Dec-2021_9.im;2;970;14092.67;324;54958.66;0;58;39029.33;0.02299068;0.001054799;0.8351673;946;82438;1;30;0.2858734;0.603312;99;144;-11995;14530;630.6666;0.01147529;0.0003752284;0.3153631;486;21139;1;72_12C;Replicate August;Lm_9;91221;B;231221;B1;72;12C;Wkb2;1.03400646429186;19.6531511984122;1.13451023527959
ROI20;ElChazli-Dec-2021_10.im;20;1119.355;14097.42;545.1613;53216.13;3.225806;68.3871;39925.8;0.038671;0.001355801;0.4004017;1742;82485;1;31;0.2954026;0.6132848;13;44;-14687;14915;1123.871;0.02111899;0.0005113135;1.442494;845;21851;1;72_13C;Replicate August;Lm_10;91221;B;231221;B19;72;13C;Wkb2;1.88831664435807;876.557777940928;2.06822042568604
ROI20;ElChazli-Dec-2021_11.im;20;1232.34;16630.64;623.8298;57094.47;3.404255;86.38297;45357.02;0.03751088;0.000997899;0.6304967;2845;134172;1;47;0.4478684;0.7551448;107;190;-14663;14954;1210.638;0.02120413;0.0004017311;0.5104293;1466;39082;1;72_13C;Replicate August;Lm_11;91221;B;231221;B19;72;13C;Wkb2;1.87899252448418;884.123013267707;2.07638411372122
ROI20;ElChazli-Dec-2021_6.im;20;923.1035;16002.76;658.2758;58208.96;1.724138;93.44828;43246.55;0.04113515;0.0009606467;1.223678;3882;168806;1;58;0.5526887;0.8388713;25;87;-14921;15091;1338.621;0.02299681;0.0003733164;1.209432;1909;46408;1;72_13C;Replicate August;Lm_6;91221;B;221221;B19;72;13C;Wkb2;2.03760072017026;1043.41413454572;2.24798552270327
ROI20;ElChazli-Dec-2021_7.im;20;1116.916;15888.84;657.9977;53417.95;1.841197;74.79861;1076.18;0.04141258;0.0007903812;0.8583615;5538;232101;1;79;0.7528;0.9790275;171;70;-14919;15105;1274.568;0.0238603;0.0003244291;1.031362;2859;69037;1;72_13C;Replicate August;Lm_7;91221;B;221221;B19;72;13C;Wkb2;2.11780003639091;1120.14076189268;2.33042479411901
ROI20;ElChazli-Dec-2021_8.im;20;753.4091;16256.82;714.7728;44157.96;2.272727;65.9091;1077.273;0.04396757;0.001791227;1.033973;1039;38859;1;16;0.1524658;0.4405968;79;81;-14934;15186;1180.682;0.02673769;0.0008405158;1.102365;629;14306;1;72_13C;Replicate August;Lm_8;91221;B;221221;B19;72;13C;Wkb2;2.36278199641399;1375.81532704326;2.60414063570762
ROI21;ElChazli-Dec-2021_10.im;21;1266.5;15328.5;621.5;58388;2;70.5;41799.5;0.04054539;0.001173104;0.7665554;2627;116776;1;40;0.3811646;0.6966447;153;33;-14686;14929;1313.5;0.02249606;0.0004438204;1.897234;1243;30657;1;72_13C;Replicate August;Lm_10;91221;B;231221;B20;72;13C;Wkb2;1.96039141494463;998.919283830609;2.20011222498597
ROI21;ElChazli-Dec-2021_11.im;21;405.4378;16222.28;445.0211;33136.27;1.104436;34.74626;43083.21;0.0274327;6.664742e-05;0.9431306;186905;12961250;1;7823;74.54626;9.742446;119;147;-14658;14956;477.8346;0.01442029;3.359483e-05;1.457412;174070;6345346;1;72_13C;Replicate August;Lm_11;91221;B;231221;C1;72;13C;Epithelium;1.277931140216;281.335298689179;1.42153005616577
ROI21;ElChazli-Dec-2021_6.im;21;892.5;16093.75;648.4375;56211.56;f��;81.875;42569.06;0.04029126;0.0009021512;1.287386;4127;179877;1;64;0.6098633;0.8811936;34;80;-14920;15091;1289.688;0.02294346;0.0003612163;0.3716467;2075;51500;1;72_13C;Replicate August;Lm_6;91221;B;221221;B20;72;13C;Wkb2;2.04368224197504;1038.67364470917;2.24288697177494
ROI21;ElChazli-Dec-2021_7.im;21;1127.051;16229.71;695.5654;58618.84;2.439024;82.7051;1077.827;0.04285753;0.0007814161;1.047997;6169;264371;1;82;0.7813874;0.9974434;37;129;-14925;15092;1367.849;0.02333463;0.0003005401;1.049491;3137;73196;1;72_13C;Replicate August;Lm_7;91221;B;221221;B20;72;13C;Wkb2;2.0867487786491;1073.43160927079;2.28025420772932
ROI21;ElChazli-Dec-2021_8.im;21;1028.409;15972.73;661.3636;52727.27;1.136364;65.9091;1079.546;0.0414058;0.001238496;0.7370614;2299;92800;1;32;0.3049317;0.623098;17;144;-14940;15180;1306.25;0.02477371;0.0005230408;1.676591;1164;28112;1;72_13C;Replicate August;Lm_8;91221;B;221221;B20;72;13C;Wkb2;2.20238750347822;1201.30310156655;2.4174808526263
ROI22;ElChazli-Dec-2021_10.im;22;727.5;15612.5;660;47658.75;02.mai;65;44695;0.04227382;0.001878215;0.3519722;854;38127;1;16;0.1524658;0.4405968;144;90;-14692;14928;1067.5;0.02239883;0.0007750085;0.5252286;528;12490;1;72_13C;Replicate August;Lm_10;91221;B;231221;B21;72;13C;Wkb2;1.93607757853193;990.279774424657;2.1908109078782
ROI22;ElChazli-Dec-2021_6.im;22;927.3846;16550.15;636;51811.07;2.461539;70.46154;43676;0.03842865;0.0008613371;1.045685;3703;168386;1;65;0.6193925;0.8880512;81;70;-14919;15096;1139.385;0.02199114;0.0003653376;0.6809179;2067;53788;1;72_13C;Replicate August;Lm_6;91221;B;221221;B21;72;13C;Wkb2;2.01457490917019;954.053901857421;2.15179454076457
ROI22;ElChazli-Dec-2021_7.im;22;896.0374;15429.37;621.4452;53386.48;0.9324009;63.40326;1077.855;0.04027677;0.001125159;0.6994433;2604;114514;1;39;0.3716355;0.6878815;203;36;-14916;15108;1213.986;0.02273958;0.0004506553;1.040316;1333;33096;1;72_13C;Replicate August;Lm_7;91221;B;221221;B21;72;13C;Wkb2;2.16719545052098;1020.55759845097;2.22339860615842
ROI22;ElChazli-Dec-2021_8.im;22;332.4004;16255.91;423.3019;30921.58;0.9752505;30.4461;1077.725;0.02603988;6.460831e-05;0.8818368;166741;12175220;1;7159;68.21893;9.319819;113;120;-14938;15189;423.4746;0.01369512;3.376745e-05;3.153453;166673;6400683;1;72_13C;Replicate August;Lm_8;91221;B;221221;C1;72;13C;Epithelium;1.11998128882997;216.899290914687;1.3510092912711
ROI23;ElChazli-Dec-2021_10.im;23;1153.261;14124.78;590.2174;55135;2.608696;71.73913;38547.82;0.04178594;0.00081853;0.7555618;5720;253621;1;92;0.8766785;1.056514;235;206;-14703;14937;1243.478;0.02255334;0.0003015476;1.036695;2715;64974;1;72_13C;Replicate August;Lm_10;91221;B;231221;B22;72;13C;Wkb2;2.0656041294974;1004.0089793852;2.20558987065951
ROI23;ElChazli-Dec-2021_6.im;23;845.3334;16817.67;645.3334;53396.67;2;69;44114;0.03837235;0.0008886735;0.8565047;3384;160190;1;60;0.5717469;0.853212;72;58;-14918;15095;1128;0.02112491;0.0003669604;0.5452696;1936;50453;1;72_13C;Replicate August;Lm_6;91221;B;221221;B22;72;13C;Wkb2;1.89766745358443;877.083807928414;2.06878831178621
ROI23;ElChazli-Dec-2021_7.im;23;1148.649;16054.54;629.7297;58008.85;3.439803;81.81818;1076.658;0.03922439;0.0007898354;1.071801;5193;236096;1;74;0.7051545;0.9475392;118;61;-14918;15100;1275.921;0.02199529;0.0003085638;0.8992988;2563;65342;1;72_13C;Replicate August;Lm_7;91221;B;221221;B22;72;13C;Wkb2;1.89241795256757;954.422655987162;2.15219014677479
ROI24;ElChazli-Dec-2021_10.im;24;1288.889;15246.67;629.6296;52851.85;1.481482;82.22222;42251.85;0.04129621;0.001445399;0.7933118;1518;71350;1;27;0.2572861;0.572352;216;166;-14699;14935;1124.444;0.0212754;0.0005518402;0.9627051;850;20583;1;72_13C;Replicate August;Lm_10;91221;B;231221;B23;72;13C;Wkb2;1.96908388185904;890.4558100934;2.08321823650953
ROI24;ElChazli-Dec-2021_6.im;24;763.4146;15548.78;582.9268;48525.85;1.463415;58.53659;43492.68;0.0374902;0.001104653;0.4702;2135;99478;1;41;0.3906937;0.705299;190;72;-14919;15107;1041.463;0.02146203;0.0004694431;1.142985;1195;31875;1;72_13C;Replicate August;Lm_6;91221;B;221221;B23;72;13C;Wkb2;1.86479758520259;907.03908316172;2.10110844620526
ROI24;ElChazli-Dec-2021_7.im;24;1134.74;16896.43;665.2597;60519.16;3.246753;79.87013;1079.221;0.0393728;0.00088677;0.9760991;4106;186399;1;56;0.5336304;0.8242811;41;95;-14921;15092;1333.117;0.02202802;0.000347534;1.497709;2049;52041;1;72_13C;Replicate August;Lm_7;91221;B;221221;B23;72;13C;Wkb2;1.96079307545504;957.33092650919;2.1553240473265
ROI25;ElChazli-Dec-2021_10.im;25;1313.617;16111.49;651.4894;61268.94;2.978723;100;41530.64;0.04043632;0.001054124;1.491429;3351;143982;1;47;0.4478684;0.7551448;141;143;-14697;14928;1425.958;0.02327374;0.0004067007;0.5977902;1531;37862;1;72_13C;Replicate August;Lm_10;91221;B;231221;B24;72;13C;Wkb2;2.01929956228065;1068.02114205153;2.27444025828067
ROI25;ElChazli-Dec-2021_6.im;25;324.1684;14971.53;400.248;29617.4;0.8580724;28.84099;40359.19;0.02673396;8.634722e-05;0.8694766;103653;7282919;1;4918;46.86419;7.724593;141;154;-14927;15102;421.525;0.01423234;4.45199e-05;1.916802;98421;3681498;1;72_13C;Replicate August;Lm_6;91221;B;221221;C1;72;13C;Epithelium;1.26849645940008;264.634735150677;1.40326260010969
ROI25;ElChazli-Dec-2021_7.im;25;1233.925;16099.33;658.98;60390.47;3.325942;85.58758;1076.497;0.04093213;0.0007660395;0.9041877;6019;272361;1;82;0.7813874;0.9974434;166;57;-14918;15104;1334.59;0.02209935;0.000287981;0.4304163;2972;72608;1;72_13C;Replicate August;Lm_7;91221;B;221221;B24;72;13C;Wkb2;1.89831354361998;963.669054719892;2.16215261678158
ROI26;ElChazli-Dec-2021_10.im;26;1030;15387.5;583.3333;53247.5;02.mai;72.5;43330;0.03790956;0.001459753;0.8730866;1415;63897;1;24;0.2286988;0.5396187;122;25;-14685;14926;1179.167;0.02214501;0.0005951878;0.9331275;700;18465;1;72_13C;Replicate August;Lm_10;91221;B;231221;B25;72;13C;Wkb2;1.99988350198453;967.726238711209;2.16652436203746
ROI26;ElChazli-Dec-2021_7.im;26;1027.432;16272.41;594.8964;55046.89;1.594896;73.68421;1076.236;0.03655859;0.0008618803;0.7367459;3816;172572;1;57;0.5431595;0.8316082;154;68;-14919;15103;1217.225;0.02211251;0.0003618955;0.874256;1865;51014;1;72_13C;Replicate August;Lm_7;91221;B;221221;B25;72;13C;Wkb2;1.96436909245967;964.838405165046;2.16341268319958
ROI27;ElChazli-Dec-2021_10.im;27;1359.636;15540.73;623.2727;58512;1.090909;90.54546;41805.45;0.04010576;0.0009879618;1.07976;3600;160908;1;55;0.5241013;0.8168883;197;147;-14697;14933;1309.091;0.02237303;0.0003770321;1.389218;1714;42737;1;72_13C;Replicate August;Lm_10;91221;B;231221;B26;72;13C;Wkb2;1.96271693769898;987.987278871088;2.18834357267072
ROI27;ElChazli-Dec-2021_7.im;27;948.8372;16482.88;639.7463;54654.13;0.845666;67.23044;1079.07;0.03881279;0.001017007;1.194711;2813;129257;1;43;0.4097519;0.7222966;129;61;-14918;15101;1189.429;0.02176284;0.0004147686;0.2382412;1513;38982;1;72_13C;Replicate August;Lm_7;91221;B;221221;B26;72;13C;Wkb2;1.96247437889389;933.767981900836;2.12993050818985
ROI28;ElChazli-Dec-2021_10.im;28;369.8648;15240.78;416.0344;31620.08;0.9476991;31.57449;40084.17;0.02729744;7.088853e-05;2.544153;169701;11577690;1;7323;69.78171;9.425965;122;151;-14698;14926;463.474;0.01465758;3.584098e-05;0.8026579;152331;5580413;1;72_13C;Replicate August;Lm_10;91221;B;231221;C1;72;13C;Epithelium;1.2807185090884;302.420037832841;1.44458434997569
ROI28;ElChazli-Dec-2021_7.im;28;376.8735;15875.5;417.2651;33404.6;0.9988915;30.90834;1077.709;0.02628359;6.505779e-05;1.906515;185390;13410110;1;7299;69.55301;9.410507;103;173;-14929;15098;461.8067;0.01382464;3.2329e-05;1.765274;167509;6373139;1;72_13C;Replicate August;Lm_7;91221;B;221221;C1;72;13C;Epithelium;1.27598555722102;228.407974019272;1.36361292796971
ROI3;ElChazli-Dec-2021_10.im;3;1143;15261;594;55190;3;69;41514;0.03892275;0.001627803;0.3370597;1211;55190;1;20;0.1905823;0.4926022;220;144;-14697;14936;1211;0.02194238;0.0006374189;0.3429302;594;15261;1;72_13C;Replicate August;Lm_10;91221;B;231221;B2;72;13C;Wkb2;1.93766242940971;949.721262974009;2.14712505097427
ROI3;ElChazli-Dec-2021_11.im;3;1176.429;16742.14;662.8572;53767.14;2.142857;86.42857;46702.14;0.03959213;0.001325154;0.5763071;1640;75274;1;28;0.2668152;0.5828547;109;207;-14664;14955;1171.429;0.02178707;0.0005438225;1.095662;928;23439;1;72_13C;Replicate August;Lm_11;91221;B;231221;B2;72;13C;Wkb2;1.83686620015176;935.920972880022;2.1322524800382
ROI3;ElChazli-Dec-2021_12.im;3;1010.588;17287.06;661.1765;50492.94;1.176471;66.47059;41942.94;0.0382469;0.001162421;1.186876;1897;85838;1;34;0.3239899;0.6422747;84;210;-14665;14952;1115.882;0.02209977;0.0005129803;2.306823;1124;29388;1;72_13C;Replicate August;Lm_12;91221;B;231221;B2;72;13C;Wkb2;1.9595451679862;963.70637441495;2.16219234765715
